content,user,user_id
"
#北京好人# 静候那畜生老外强奸未遂案的处理结果！到底什么时候能有个信儿！！！另外第一救人者现身，原来是咱北京的纯爷们儿杨磊，述说整个救人过程，和发廊阿健所描述的有出入。。。记得以后再遇这事儿，作为一个爷们儿绝不能犹豫！O网页链接 ​                ",北京人不知道的北京事儿,1662214194
"
#北京好人# 【北京“拐杖哥”勇救落水女 】8日下午，一女子落入龙潭湖公园水中，一名拄拐杖的男青年率先跳入湖中将落水女子托到岸边。拄拐男子上岸后，没有留下姓名就离开，但还是被游人用照相机记录了下来。。。感人好样儿的！！！ (通过 @微发现iPhone客户端 发现) ​                ",Giving_giving,1239430457
"
#北京好人# 【北京“拐杖哥”勇救落水女 】8日下午，一女子落入龙潭湖公园水中，一名拄拐杖的男青年率先跳入湖中将落水女子托到岸边。拄拐男子上岸后，没有留下姓名就离开，但还是被游人用照相机记录了下来。。。感人好样儿的！！！ (通过 @微发现iPhone客户端 发现) ​                ",老歡-Jason,1504686571
"
#北京好人# 【北京“拐杖哥”勇救落水女 】8日下午，一女子落入龙潭湖公园水中，一名拄拐杖的男青年率先跳入湖中将落水女子托到岸边。拄拐男子上岸后，没有留下姓名就离开，但还是被游人用照相机记录了下来。。。感人好样儿的！！！ ​                ",微发现iPhone客户端,2125384037
"
#北京好人# 【北京“拐杖哥”勇救落水女 】8日下午，一女子落入龙潭湖公园水中，一名拄拐杖的男青年率先跳入湖中将落水女子托到岸边。拄拐男子上岸后，没有留下姓名就离开，但还是被游人用照相机记录了下来。。。感人好样儿的！！！ ​                ",内涵搞笑视频集锦,2165509001
"
#北京好人# 新京报：【北京“拐杖哥”勇救落水女 】昨儿下午，一女子落入龙潭湖公园水中，一名拄拐杖的男青年率先跳入湖中将落水女子托到岸边。拄拐男子上岸后，没有留下姓名就离开，但还是被游人用照相机记录了下来。。。感人好样儿的！！！ ​                ",北京人不知道的北京事儿,1662214194
"
                    #O网页链接#12月的北京从飘雪开始，这个周末假日，时尚版的#红玫瑰与白玫瑰#、林兆华戏剧作品#拍案惊奇一枝花#、开心麻花贺岁剧#旋转卡门#，喜剧#桃色办公室#、还有正乙祠古戏楼的#黄粱一梦#、#北京好人#等等都将在北京华彩结演……O网页链接 ​                ",水鸟票务戏剧,2503945841
"
                    她是《老牛家的战争》里的张月梅、《四世同堂》里的胖菊子、《爱情20年》里的孔令芹，《编辑部的故事-我不是坏女孩》中的大学生。#北京好人#中一人分饰多角，唱奉调挑大梁，技压全场神采飞扬。笑的灿烂，演的精彩，活的潇洒。爱生活，爱舞台，历经风雨见彩虹。她是@演员王澜。生日快乐！ ​                ",OwlStudio夜猫子工作室,2392830013
"
#北京好人#很文很缺钱 //@非礼bin：有些戏剧文学又特别缺钱@OwlStudio夜猫子工作室  ",OwlStudio夜猫子工作室,2392830013
"
 #北京好人# ",幾米de丫丫,2405234367
"
#北京好人#舞美程式虽不考究， 好词好曲好调，足矣。这叫中国的小剧场！！！！！@童为列 ​                ",多一个字都是TMD浪费,1783901771
"
#北京好人#突然又想起来一点。。。关于随大，我一直认为他是对立于沈黛那种毫无保留的好而言的坏！有种坏不是为了烧杀掠夺也不是为了中饱私囊，而是为了保护世上最真的那份好！这个地方我觉得交代的不是太清楚。。。也可能是我没看清楚。。。@鹦鹉史航 ​                ",守候375,1686464955
"
#北京好人#还有个吹毛求疵的小细节，三位神仙的配音，一开始湖南那位是由李老师配音，另外两位都是@鹦鹉史航 ，到了最后就变成史老师给湖南那位和矮的那位神仙配音了。我觉得是动道具的那位动的和说话的人没对上。。。 ​                ",守候375,1686464955
"
#北京好人#对于戏剧我完全是个初级又初级的观众，一听到今天提问题的那些词就有点晕。所以我的问题完全没好意思问出口。想问两个问题：1.于彪和苏好古这两位对于沈黛报有什么样的感情呢，有爱么？2关于今天的弹唱，是特意为北京这俩字加进去的么？提个小意见，唱的词有些拗口，听不太清楚。@鹦鹉史航 ​                ",守候375,1686464955
"
#北京好人#演后谈。希望@鹦鹉史航 把各位演员列一下名字或者@ 一下。。。 ​                ",守候375,1686464955
"
#北京国际青年戏剧节#在北大百年讲堂看#北京好人#，刚才看到@鹦鹉史航 了。他是编剧?。。。我记得好像是。还有很多外国友人。。 ​                ",守候375,1686464955
"
                    我一直不确定在看一部戏之前是否应该先看下原著 但能肯定的是 看完戏以后有欲望去读读原著的 应该还是不错的戏 #北京好人# ​                ",红花的马甲,1942486865
"
#北京好人# 挺失望，接受不能 ​                ",Daisysyphus,1793486297
"
#北京好人#2011.09.14-15@北大百年讲堂 本剧源自布莱希特的《四川好人》。但我们不是学大师说话，是接着大师的话题继续往下说：在人剥削人、人压迫人的社会，如何做个好人。O网页链接 ​                ",永乐票务戏剧,1937559532
"
#2011北京国际青年戏剧节#最具新意作品@夜猫子工作室 #北京好人#免费抢票！【参与规则：1、关注@中票在线 ；2、转发此微博】本剧源自布莱希特的《四川好人》。但却是接着大师的话题继续往下说：在人剥削人、人压迫人的社会，如何做个好人？9月14-15日北大纪念讲堂！详情：【O网页链接 】 ​                ",中票在线,1406455820
"
                    2011北京国际#青年戏剧节##话剧#《#北京好人#》时间：2011.09.14-2011.09.15场馆：​北京大学#百年纪念讲堂#价位：40 / 50 / 80;简介：三位神仙来北京寻找好人，在下岗技校教师老王的帮助下，找到了洗头妹沈黛。他们给沈黛留下了一爿杂货店，要她行善，结果还没开张就几乎被穷人们吃到了破产的边缘…… ​                ",剧牛网,2279766367
"
                    谢谢~~//@大麦戏剧:#大麦观剧团#公布名单啦~@lindsaywoo@勤劳杜拉拉@天涯一飘@曹泡泡@敬宝儿 恭喜以上5位朋友获得11.4#北京好人#票一张，观剧后请在演出后两天内将剧评发在页面：O网页链接 私信取票方式~活动地址：O网页链接 ​                ",勤劳杜拉拉,1740393054
"
                    谢谢！麦麦！！！ //@大麦戏剧:#大麦观剧团#公布名单啦~@lindsaywoo@勤劳杜拉拉@天涯一飘@曹泡泡@敬宝儿 恭喜以上5位朋友获得11.4#北京好人#票一张，观剧后请在演出后两天内将剧评发在页面：O网页链接 私信取票方式~活动地址：O网页链接 ",天涯一飘,1216707652
"
#大麦观剧团#公布名单啦~@lindsaywoo@勤劳杜拉拉@天涯一飘@曹泡泡@敬宝儿 恭喜以上5位朋友获得11.4#北京好人#票一张，观剧后请在演出后两天内将剧评发在页面：O网页链接 私信取票方式~活动地址：O网页链接 ",大麦戏剧,1768593554
"
#话剧##北京好人##北京曲剧#出品人秦峥、演员史航、王澜及琴师刘海青，一起说《北京好人》中的京味文化。O网页链接 ​                ",千龙文化,1720141760
"
                    感谢//@鹦鹉史航 带给我一个尘埃中美好的下午~您两个半小时不间断的讲说真是太牛了......辛苦！[茶] 希望大家多多关注#北京好人#的演出和史航老师的微博小说#野生动物园在长春# 有关信息可关注@鹦鹉史航 微博和鹦鹉史航百度贴吧O网页链接 ​                ",北平胡同串子,1393420140
"
#大麦观剧团#跟大家分享一个新活动“大麦观剧团免费抢票！#北京好人#”  活动链接：O网页链接 ​                ",大麦戏剧,1768593554
"
#大麦观剧团#跟大家分享一个新活动“#大麦观剧团#免费抢票！#北京好人#”  活动链接：O网页链接 ​                ",大麦戏剧,1768593554
"
#新戏推荐#昨晚#北京好人#在朝阳9剧场TNT小剧场首演。虽然该剧改编自德国戏剧大师布莱希特的作品，但整个舞台却显示着浓浓北京味。不光能看到长板凳，手推车等老物件，还能听到南城调、四板腔、金钱莲花落、小磨坊、靠山调、四季相思调等曲牌演唱和现场三弦弹奏。O网页链接 ​                ",大麦戏剧,1768593554
"
#北京好人#支持 ​                ",傻妞游世界,1846417512
"
#资讯快递#对话话剧#北京好人#主创@鹦鹉史航 改编自布莱希特名作《四川好人》“我们不是纪念大师，而是要纪念大师讲述中的我们。”大家也可以练练眼力，看着这群红尘男女中间，谁是北京好人？—红尘有多深，好人告诉你。10.28-11.07 @9剧场 详情：O网页链接 O网页链接 ​                ",大麦戏剧,1768593554
